Lot Num,Artist Name,Year Of Artwork,Genre,Real Price Usd,Event Date,country,TotalSales
4037690,Andreas Slominski,1998,Sculpture,"14,858",6/3/2010,Germany,1
4074051,Andreas Slominski,2003,Sculpture,"7,897",9/14/2010,UK,1
4224324,Andreas Slominski,1999,Sculpture,"1,148",11/27/2010,Germany,1
4412495,Andreas Slominski,2004,Sculpture,null,9/23/2011,UK,1
4425636,Andreas Slominski,2002,Sculpture,null,10/13/2011,Hong Kong,1
4467387,Andreas Slominski,1996,Sculpture,"24,713",11/25/2011,Germany,1
4638072,Andreas Slominski,2012,Photographs,"3,786",6/28/2012,Hong Kong,1
4643807,Andreas Slominski,null,Sculpture,"8,533",6/1/2012,Germany,1
4643808,Andreas Slominski,1996,Sculpture,"21,618",6/1/2012,Germany,1
4793728,Andreas Slominski,1999,Sculpture,"1,163",11/28/2012,Germany,1
4814270,Andreas Slominski,1997,Sculpture,"8,332",11/30/2012,Germany,1
4854825,Andreas Slominski,2008,Paintings,"11,469",2/14/2013,Hong Kong,1
4871965,Andreas Slominski,2004,Sculpture,"5,544",3/8/2013,UK,1
4907327,Andreas Slominski,2010,Paintings,"4,929",4/17/2013,Hong Kong,1
4907335,Andreas Slominski,2010,Paintings,null,4/17/2013,Hong Kong,1
4952581,Andreas Slominski,2000,Sculpture,"11,088",5/16/2013,UK,1
4980050,Andreas Slominski,1999,Sculpture,"11,891",5/16/2013,Austria,1
4984363,Andreas Slominski,1996,Sculpture,"4,685",5/31/2013,Germany,1
4984364,Andreas Slominski,1996,Sculpture,"7,028",5/31/2013,Germany,1
4985995,Andreas Slominski,1997,Prints,null,6/1/2013,Germany,1
5090810,Andreas Slominski,2002,Sculpture,"5,967",10/17/2013,Hong Kong,1
5193771,Andreas Slominski,1992,Sculpture,"20,110",11/29/2013,Germany,1
5207624,Andreas Slominski,1997,Sculpture,"14,954",2/11/2014,Hong Kong,1
5207870,Andreas Slominski,2006,Sculpture,"19,684",2/13/2014,Hong Kong,1
5406637,Andreas Slominski,1988,Sculpture,"18,594",5/30/2014,Germany,1
5406638,Andreas Slominski,1999,Sculpture,"12,396",5/30/2014,Germany,1
5514960,Andreas Slominski,null,Sculpture,"3,171",11/27/2014,Austria,1
5516462,Andreas Slominski,2006,Sculpture,null,11/29/2014,Germany,1
5516463,Andreas Slominski,2006,Sculpture,226,11/29/2014,Germany,1
5612009,Andreas Slominski,2005,Sculpture,null,3/10/2015,Hong Kong,1
5612031,Andreas Slominski,2005,Sculpture,null,3/10/2015,Hong Kong,1
5637430,Andreas Slominski,2006,Sculpture,"13,473",11/29/2014,Germany,1
5637431,Andreas Slominski,1996,Sculpture,"20,209",11/29/2014,Germany,1
2093,Andres Serrano,1988,Photographs,"4,345",2/4/2004,UK,1
28561,Andres Serrano,1998,Photographs,"3,564",3/24/2004,France,1
37834,Andres Serrano,1990,Photographs,"30,998",5/13/2004,UK,1
47772,Andres Serrano,1990,Photographs,"20,057",5/12/2004,UK,1
47773,Andres Serrano,1987,Photographs,"27,351",5/12/2004,UK,1
47774,Andres Serrano,1987,Photographs,"20,057",5/12/2004,UK,1
55166,Andres Serrano,2001,Photographs,"15,585",5/28/2004,USA,1
66345,Andres Serrano,1994,Photographs,"12,456",6/25/2004,Hong Kong,1
89128,Andres Serrano,2002,Photographs,"5,470",6/10/2004,UK,1
89129,Andres Serrano,2002,Photographs,"6,382",6/10/2004,UK,1
102827,Andres Serrano,1991,Photographs,"14,587",9/15/2004,UK,1
132161,Andres Serrano,1990,Photographs,"45,585",11/10/2004,UK,1
176208,Andres Serrano,null,Photographs,"2,917",12/13/2004,UK,1
178026,Andres Serrano,1990,Photographs,"10,940",11/12/2004,UK,1
178027,Andres Serrano,null,Photographs,"9,117",11/12/2004,UK,1
178029,Andres Serrano,1990,Photographs,"12,764",11/12/2004,UK,1
179895,Andres Serrano,1992,Photographs,"8,248",2/10/2005,Hong Kong,1
179896,Andres Serrano,1990,Photographs,"16,498",2/10/2005,Hong Kong,1
198671,Andres Serrano,1990,Photographs,"15,874",3/15/2005,UK,1
201355,Andres Serrano,1987,Photographs,"20,709",4/6/2005,Hong Kong,1
224048,Andres Serrano,1987,Photographs,"30,867",5/11/2005,UK,1
235397,Andres Serrano,1990,Photographs,"9,445",5/25/2005,France,1
252578,Andres Serrano,1985,Photographs,"7,217",6/23/2005,UK,1
254756,Andres Serrano,1990,Photographs,"10,583",5/12/2005,UK,1
281815,Andres Serrano,1988,Photographs,"5,348",6/22/2005,USA,1
281818,Andres Serrano,1998,Photographs,"4,278",6/22/2005,USA,1
294977,Andres Serrano,null,Photographs,"11,465",5/22/2005,UK,1
302016,Andres Serrano,1987,Photographs,"7,055",9/23/2005,UK,1
311178,Andres Serrano,1987,Photographs,"6,173",10/6/2005,UK,1
316264,Andres Serrano,1989,Photographs,"8,819",10/6/2005,UK,1
319246,Andres Serrano,1988,Photographs,"3,087",10/11/2005,UK,1
324176,Andres Serrano,1987,Photographs,"22,929",11/9/2005,UK,1
325600,Andres Serrano,2002,Photographs,"9,360",10/21/2005,Hong Kong,1
325601,Andres Serrano,2002,Photographs,"9,360",10/21/2005,Hong Kong,1
343331,Andres Serrano,1983,Photographs,"14,548",11/24/2005,USA,1
359520,Andres Serrano,1990,Photographs,"6,719",12/7/2005,France,1
368883,Andres Serrano,null,Photographs,"7,055",11/11/2005,UK,1
373469,Andres Serrano,1990,Photographs,"19,000",12/12/2005,France,1
382959,Andres Serrano,1989,Photographs,"21,367",10/8/2005,France,1
401428,Andres Serrano,1985,Photographs,"15,890",12/16/2005,USA,1
406593,Andres Serrano,null,Photographs,"7,260",3/14/2006,UK,1
418100,Andres Serrano,1989,Photographs,"5,552",3/15/2006,UK,1
432328,Andres Serrano,1989,Photographs,"8,542",4/24/2006,UK,1
524386,Andres Serrano,1990,Photographs,"3,520",10/17/2006,Hong Kong,1
527445,Andres Serrano,null,Photographs,"3,987",10/18/2006,UK,1
544104,Andres Serrano,1990,Photographs,"49,849",2/7/2001,Hong Kong,1
544687,Andres Serrano,1992,Photographs,"9,158",2/9/2001,Hong Kong,1
544727,Andres Serrano,1996,Photographs,"5,636",2/9/2001,Hong Kong,1
548213,Andres Serrano,1990,Photographs,"53,398",2/8/2001,Hong Kong,1
585113,Andres Serrano,1988,Photographs,"36,475",5/16/2001,UK,1
596843,Andres Serrano,1987,Photographs,"27,599",6/27/2001,Hong Kong,1
597073,Andres Serrano,1990,Photographs,"44,157",6/27/2001,Hong Kong,1
601087,Andres Serrano,1989,Photographs,"10,684",6/29/2001,Hong Kong,1
601088,Andres Serrano,1992,Photographs,"7,533",6/29/2001,Hong Kong,1
601091,Andres Serrano,1990,Photographs,"17,807",6/29/2001,Hong Kong,1
601092,Andres Serrano,1990,Photographs,"21,916",6/29/2001,Hong Kong,1
604016,Andres Serrano,1990,Photographs,"15,563",6/6/2001,UK,1
661982,Andres Serrano,1989,Photographs,"38,907",11/16/2001,UK,1
661983,Andres Serrano,1989,Photographs,"14,590",11/16/2001,UK,1
661986,Andres Serrano,1990,Photographs,"17,508",11/16/2001,UK,1
661987,Andres Serrano,1990,Photographs,"13,617",11/16/2001,UK,1
681579,Andres Serrano,1996,Photographs,"21,352",12/19/2001,France,1
683954,Andres Serrano,1988,Photographs,"38,907",11/15/2001,UK,1
683965,Andres Serrano,null,Photographs,"31,612",11/15/2001,UK,1
688792,Andres Serrano,1990,Photographs,"47,201",2/7/2002,Hong Kong,1
691971,Andres Serrano,1987,Photographs,"13,572",2/8/2002,Hong Kong,1
692001,Andres Serrano,1984,Photographs,"35,288",2/8/2002,Hong Kong,1
692003,Andres Serrano,1992,Photographs,"10,179",2/8/2002,Hong Kong,1
696409,Andres Serrano,1987,Photographs,"8,616",2/20/2002,UK,1
733840,Andres Serrano,1990,Photographs,"35,901",5/16/2002,UK,1
760017,Andres Serrano,1990,Photographs,"11,677",6/28/2002,Hong Kong,1
760081,Andres Serrano,1989,Photographs,"17,516",6/28/2002,Hong Kong,1
789821,Andres Serrano,1990,Photographs,"10,064",10/22/2002,Hong Kong,1
794588,Andres Serrano,null,Photographs,"35,901",11/13/2002,UK,1
795250,Andres Serrano,1988,Photographs,"25,849",11/12/2002,UK,1
795251,Andres Serrano,1990,Photographs,"9,095",11/12/2002,UK,1
795659,Andres Serrano,1989,Photographs,"25,849",11/14/2002,UK,1
795660,Andres Serrano,1990,Photographs,"13,403",11/14/2002,UK,1
801400,Andres Serrano,1996,Photographs,"5,280",11/5/2002,Sweden,1
811337,Andres Serrano,1991,Photographs,"5,309",12/11/2002,France,1
850162,Andres Serrano,1990,Photographs,"14,947",3/24/2003,France,1
878348,Andres Serrano,1988,Photographs,"21,064",5/14/2003,UK,1
878377,Andres Serrano,1990,Photographs,"8,425",5/14/2003,UK,1
882683,Andres Serrano,1992,Photographs,"3,191",4/28/2003,France,1
883892,Andres Serrano,1989,Photographs,"5,617",5/16/2003,UK,1
883893,Andres Serrano,1991,Photographs,"8,425",5/16/2003,UK,1
883894,Andres Serrano,1986,Photographs,"17,787",5/16/2003,UK,1
898704,Andres Serrano,1985,Photographs,"18,536",6/27/2003,Hong Kong,1
899795,Andres Serrano,1992,Photographs,"4,663",6/24/2003,UK,1
900082,Andres Serrano,1987,Photographs,"23,369",6/26/2003,Hong Kong,1
900089,Andres Serrano,1984,Photographs,"40,507",6/26/2003,Hong Kong,1
914180,Andres Serrano,1991,Photographs,"28,003",7/3/2003,France,1
936012,Andres Serrano,1995,Photographs,"7,923",10/22/2003,Hong Kong,1
936013,Andres Serrano,1991,Photographs,"11,885",10/22/2003,Hong Kong,1
943986,Andres Serrano,1987,Photographs,"12,543",10/21/2003,Hong Kong,1
944448,Andres Serrano,1990,Photographs,"51,489",11/12/2003,UK,1
946449,Andres Serrano,1990,Photographs,"49,148",11/13/2003,UK,1
947916,Andres Serrano,1983,Photographs,"8,893",11/14/2003,UK,1
947917,Andres Serrano,1989,Photographs,"7,021",11/14/2003,UK,1
2250980,Andres Serrano,null,Photographs,"1,122",9/22/1995,UK,1
2254244,Andres Serrano,null,Photographs,"4,293",11/30/1995,Hong Kong,1
2294981,Andres Serrano,1989,Photographs,"8,524",2/22/1996,UK,1
2308532,Andres Serrano,1986,Photographs,"3,552",4/18/1996,UK,1
2308533,Andres Serrano,null,Photographs,"5,191",4/18/1996,UK,1
2308534,Andres Serrano,1984,Photographs,"7,103",4/18/1996,UK,1
2309214,Andres Serrano,null,Photographs,"6,011",5/7/1996,UK,1
2309399,Andres Serrano,null,Photographs,"3,279",5/9/1996,UK,1
2358355,Andres Serrano,1989,Photographs,"4,918",10/3/1996,UK,1
2360934,Andres Serrano,null,Photographs,"8,699",10/24/1996,Hong Kong,1
2384848,Andres Serrano,1989,Photographs,"4,371",10/2/1996,UK,1
2384849,Andres Serrano,null,Photographs,"2,732",10/2/1996,UK,1
2712706,Andres Serrano,null,Prints,"10,333",5/20/1999,UK,1
2791328,Andres Serrano,1987,Photographs,"167,772",12/9/1999,Hong Kong,1
2795468,Andres Serrano,1990,Photographs,"16,794",12/8/1999,Hong Kong,1
2815416,Andres Serrano,1985,Photographs,"7,749",12/21/1999,UK,1
2839170,Andres Serrano,1987,Photographs,"90,000",5/16/2000,UK,1
2851391,Andres Serrano,1988,Photographs,"4,500",5/17/2000,UK,1
2851435,Andres Serrano,1991,Photographs,"12,000",5/17/2000,UK,1
2868075,Andres Serrano,1989,Photographs,"12,087",6/28/2000,Hong Kong,1
2868076,Andres Serrano,1990,Photographs,"18,130",6/28/2000,Hong Kong,1
2868135,Andres Serrano,1992,Photographs,"10,576",6/28/2000,Hong Kong,1
2868136,Andres Serrano,1992,Photographs,"11,331",6/28/2000,Hong Kong,1
2872142,Andres Serrano,1996,Photographs,"3,882",6/7/2000,Netherlands,1
2872143,Andres Serrano,1996,Photographs,"3,019",6/7/2000,Netherlands,1
2878648,Andres Serrano,1992,Photographs,"15,000",5/18/2000,UK,1
2878651,Andres Serrano,1987,Photographs,"7,500",5/18/2000,UK,1
2878652,Andres Serrano,1992,Photographs,"5,000",5/18/2000,UK,1
2881937,Andres Serrano,1984,Photographs,"10,333",11/16/1999,UK,1
2881939,Andres Serrano,1988,Photographs,"3,926",11/16/1999,UK,1
2901791,Andres Serrano,1988,Photographs,"10,606",6/15/2000,France,1
2901796,Andres Serrano,1998,Photographs,"3,196",6/15/2000,France,1
2901800,Andres Serrano,1990,Photographs,"20,342",6/15/2000,France,1
2910204,Andres Serrano,null,Photographs,"23,332",10/28/2000,France,1
2914813,Andres Serrano,1988,Photographs,"5,384",10/28/2000,France,1
2922478,Andres Serrano,1990,Photographs,"22,500",11/15/2000,UK,1
2926133,Andres Serrano,1990,Photographs,"70,000",11/16/2000,UK,1
2929464,Andres Serrano,1990,Photographs,"22,000",11/17/2000,UK,1
2929465,Andres Serrano,1990,Photographs,"18,000",11/17/2000,UK,1
2929467,Andres Serrano,1984,Photographs,"22,000",11/17/2000,UK,1
2929468,Andres Serrano,1987,Photographs,"16,000",11/17/2000,UK,1
2929469,Andres Serrano,1989,Photographs,"4,000",11/17/2000,UK,1
2934021,Andres Serrano,1990,Photographs,"33,700",12/9/2000,France,1
2938876,Andres Serrano,1983,Photographs,"18,000",12/5/2000,UK,1
2957486,Andres Serrano,1988,Photographs,"3,100",11/14/2000,UK,1
2961278,Andres Serrano,1989,Photographs,"18,000",4/5/2000,UK,1
2962571,Andres Serrano,null,Photographs,"8,000",10/16/2000,Sweden,1
2963095,Andres Serrano,1986,Photographs,"35,000",10/12/2000,UK,1
2963096,Andres Serrano,1987,Photographs,"50,000",10/12/2000,UK,1
2966979,Andres Serrano,1989,Photographs,"16,000",10/12/2000,UK,1
2966980,Andres Serrano,1989,Photographs,"10,000",10/12/2000,UK,1
3308609,Andres Serrano,2000,Photographs,"2,193",7/10/2007,UK,1
3314883,Andres Serrano,1992,Photographs,"7,290",2/9/2007,Hong Kong,1
3334426,Andres Serrano,1990,Photographs,"41,300",10/28/2006,France,1
3334428,Andres Serrano,1989,Photographs,"26,084",10/28/2006,France,1
3334477,Andres Serrano,1990,Photographs,"13,042",10/28/2006,France,1
3340856,Andres Serrano,1996,Photographs,"18,003",4/5/2007,Hong Kong,1
3350703,Andres Serrano,1989,Photographs,"10,797",4/25/2007,UK,1
3350704,Andres Serrano,1990,Photographs,"29,899",4/25/2007,UK,1
3355232,Andres Serrano,2001,Photographs,"11,627",5/18/2007,UK,1
3355234,Andres Serrano,1984,Photographs,"15,780",5/18/2007,UK,1
3355235,Andres Serrano,1987,Photographs,"26,577",5/18/2007,UK,1
3355236,Andres Serrano,1000,Photographs,"31,560",5/18/2007,UK,1
3365494,Andres Serrano,1990,Photographs,"149,940",3/31/2007,France,1
3365567,Andres Serrano,1988,Photographs,"13,328",3/31/2007,France,1
3368910,Andres Serrano,1998,Photographs,"6,177",6/5/2007,France,1
3369165,Andres Serrano,1989,Photographs,"9,873",5/29/2007,Hong Kong,1
3375790,Andres Serrano,1985,Photographs,"20,173",5/17/2007,USA,1
3403140,Andres Serrano,1998,Photographs,"3,507",3/13/2007,Netherlands,1
3409123,Andres Serrano,1990,Photographs,"7,890",4/25/2007,UK,1
3414714,Andres Serrano,1987,Photographs,"8,305",9/10/2007,UK,1
3425200,Andres Serrano,null,Photographs,"4,776",9/12/2007,UK,1
3432251,Andres Serrano,null,Photographs,"31,264",12/18/2006,France,1
3440847,Andres Serrano,1991,Photographs,"35,713",10/18/2007,UK,1
3440848,Andres Serrano,1992,Photographs,"10,382",10/18/2007,UK,1
3460040,Andres Serrano,1992,Photographs,null,11/12/2007,Hong Kong,1
3486805,Andres Serrano,2007,Photographs,null,4/28/2008,Austria,1
3492163,Andres Serrano,1992,Photographs,"6,767",11/18/2008,Hong Kong,1
3502212,Andres Serrano,1991,Photographs,"4,014",1/12/2009,UK,1
3512961,Andres Serrano,1990,Photographs,"18,582",2/12/2009,Hong Kong,1
3515880,Andres Serrano,2003,Photographs,"4,346",11/23/2008,France,1
3528552,Andres Serrano,1987,Photographs,"9,998",10/13/2008,UK,1
3543358,Andres Serrano,1988,Photographs,null,3/14/2009,Hong Kong,1
3544732,Andres Serrano,1990,Photographs,"25,085",4/1/2009,UK,1
3555336,Andres Serrano,2000,Photographs,null,4/30/2009,Hong Kong,1
3559328,Andres Serrano,1990,Photographs,null,5/13/2009,UK,1
3559329,Andres Serrano,1987,Photographs,"117,600",5/13/2009,UK,1
3561057,Andres Serrano,1990,Photographs,"45,154",5/14/2009,UK,1
3569935,Andres Serrano,1996,Photographs,null,5/16/2009,Hong Kong,1
3603739,Andres Serrano,2002,Photographs,null,4/24/2009,Hong Kong,1
3618440,Andres Serrano,1987,Photographs,"3,799",6/30/2008,UK,1
3628959,Andres Serrano,1987,Photographs,"221,561",5/14/2008,UK,1
3641647,Andres Serrano,2000,Photographs,null,5/17/2008,Hong Kong,1
3641648,Andres Serrano,1990,Photographs,"9,787",5/17/2008,Hong Kong,1
3641653,Andres Serrano,1996,Photographs,null,5/17/2008,Hong Kong,1
3644012,Andres Serrano,1990,Photographs,"10,964",6/29/2008,Hong Kong,1
3644014,Andres Serrano,1992,Photographs,"9,967",6/29/2008,Hong Kong,1
3650752,Andres Serrano,2003,Photographs,null,5/23/2008,Germany,1
3659617,Andres Serrano,1988,Photographs,null,10/25/2008,France,1
3663695,Andres Serrano,1994,Photographs,"7,499",10/25/2008,UK,1
3663851,Andres Serrano,1990,Photographs,"24,753",9/6/2008,Hong Kong,1
3672439,Andres Serrano,1990,Photographs,null,3/15/2008,Hong Kong,1
3681026,Andres Serrano,1990,Prints,null,12/11/2007,France,1
3681027,Andres Serrano,1990,Prints,null,12/11/2007,France,1
3681028,Andres Serrano,1990,Prints,null,12/11/2007,France,1
3691314,Andres Serrano,1996,Photographs,"28,378",10/13/2007,Hong Kong,1
3691315,Andres Serrano,1996,Photographs,"26,351",10/13/2007,Hong Kong,1
3692891,Andres Serrano,1991,Photographs,null,10/3/2009,UK,1
3698385,Andres Serrano,1989,Photographs,"24,082",10/8/2009,UK,1
3698417,Andres Serrano,1990,Photographs,null,10/8/2009,UK,1
3701428,Andres Serrano,1984,Photographs,"19,725",10/15/2007,UK,1
3728649,Andres Serrano,1995,Photographs,null,4/5/2008,France,1
3730380,Andres Serrano,1990,Photographs,"15,373",4/29/2009,France,1
3756191,Andres Serrano,1990,Photographs,"181,903",2/29/2008,Hong Kong,1
3784677,Andres Serrano,1998,Photographs,null,10/19/2008,USA,1
3785565,Andres Serrano,1987,Photographs,null,4/26/2009,France,1
3785567,Andres Serrano,1987,Photographs,"11,723",4/26/2009,France,1
3785572,Andres Serrano,1986,Photographs,"2,877",4/26/2009,France,1
3788016,Andres Serrano,1988,Photographs,null,6/7/2009,UK,1
3795528,Andres Serrano,1988,Photographs,null,10/25/2009,France,1
3795529,Andres Serrano,1990,Photographs,null,10/25/2009,France,1
3795594,Andres Serrano,1991,Photographs,"8,995",10/25/2009,France,1
3798988,Andres Serrano,1988,Photographs,"9,793",11/10/2009,UK,1
3804337,Andres Serrano,2003,Photographs,"1,793",12/6/2009,France,1
3821003,Andres Serrano,null,Photographs,"10,034",11/12/2009,UK,1
3821004,Andres Serrano,null,Photographs,"79,069",11/12/2009,UK,1
3824082,Andres Serrano,1985,Photographs,"4,014",12/10/2009,UK,1
3837164,Andres Serrano,1995,Photographs,null,11/13/2009,UK,1
3837165,Andres Serrano,1996,Photographs,null,11/13/2009,UK,1
3862403,Andres Serrano,1989,Photographs,"7,526",12/7/2009,UK,1
3868477,Andres Serrano,1997,Photographs,null,11/15/2007,USA,1
3882080,Andres Serrano,1990,Photographs,null,11/14/2009,UK,1
3882081,Andres Serrano,1990,Photographs,null,11/14/2009,UK,1
3894852,Andres Serrano,1990,Photographs,"22,636",12/7/2009,France,1
3907491,Andres Serrano,null,Photographs,"4,240",12/1/2009,Austria,1
3918053,Andres Serrano,1990,Photographs,null,12/18/2009,France,1
3919325,Andres Serrano,1988,Photographs,"27,148",3/9/2010,UK,1
3923899,Andres Serrano,1983,Photographs,"12,031",11/28/2009,USA,1
3932320,Andres Serrano,1983,Photographs,"5,873",3/25/2010,Hong Kong,1
3952048,Andres Serrano,1992,Photographs,"12,185",11/28/2008,USA,1
3963816,Andres Serrano,2001,Photographs,"3,949",4/16/2010,UK,1
3964847,Andres Serrano,1991,Photographs,null,4/27/2010,France,1
3983956,Andres Serrano,1990,Photographs,null,5/20/2010,Hong Kong,1
4011773,Andres Serrano,1990,Photographs,"9,953",5/20/2010,Hong Kong,1
4015923,Andres Serrano,1990,Photographs,"7,839",6/2/2010,France,1
4018528,Andres Serrano,2001,Photographs,"7,813",5/28/2010,USA,1
4024882,Andres Serrano,1997,Photographs,null,11/15/2007,USA,1
4038640,Andres Serrano,1990,Photographs,"87,739",7/1/2010,Hong Kong,1
4040445,Andres Serrano,1990,Photographs,"65,210",6/30/2010,Hong Kong,1
4097740,Andres Serrano,1998,Photographs,null,9/29/2010,UK,1
4101876,Andres Serrano,1988,Photographs,"41,462",10/6/2010,UK,1
4108526,Andres Serrano,1990,Photographs,"18,944",10/15/2010,Hong Kong,1
4115190,Andres Serrano,1987,Photographs,"29,616",10/8/2010,UK,1
4115266,Andres Serrano,1990,Photographs,"31,602",10/14/2010,Hong Kong,1
4130162,Andres Serrano,1989,Prints,"9,933",11/26/2010,USA,1
4134981,Andres Serrano,1990,Photographs,"27,641",11/11/2010,UK,1
4139873,Andres Serrano,2000,Photographs,"4,442",11/9/2010,UK,1
4143532,Andres Serrano,1991,Photographs,"125,175",11/10/2010,UK,1
4154137,Andres Serrano,null,Photographs,null,11/22/2010,USA,1
4200944,Andres Serrano,2002,Photographs,"8,283",12/15/2010,USA,1
4227462,Andres Serrano,2005,Photographs,"12,544",11/17/2010,Sweden,1
4227482,Andres Serrano,1988,Photographs,"9,351",11/17/2010,Sweden,1
4228267,Andres Serrano,1984,Photographs,null,3/9/2011,UK,1
4228268,Andres Serrano,1998,Photographs,"9,569",3/9/2011,UK,1
4232395,Andres Serrano,2002,Photographs,"8,422",2/26/2011,Belgium,1
4250486,Andres Serrano,1990,Photographs,null,4/6/2011,UK,1
4290073,Andres Serrano,1996,Photographs,"20,108",6/8/2011,France,1
4307202,Andres Serrano,2001,Photographs,null,5/18/2011,Sweden,1
4316545,Andres Serrano,1988,Photographs,null,6/26/2011,UK,1
4327119,Andres Serrano,1990,Photographs,"26,793",3/10/2011,UK,1
4339116,Andres Serrano,1987,Photographs,"19,138",5/12/2011,UK,1
4339233,Andres Serrano,1988,Photographs,"26,793",5/12/2011,UK,1
4349303,Andres Serrano,1998,Photographs,null,5/24/2011,USA,1
4359860,Andres Serrano,1990,Photographs,"93,625",5/31/2011,France,1
4362023,Andres Serrano,1987,Photographs,"38,276",5/11/2011,UK,1
4362024,Andres Serrano,1987,Photographs,"19,138",5/11/2011,UK,1
4362025,Andres Serrano,1990,Photographs,"19,138",5/11/2011,UK,1
4362901,Andres Serrano,1990,Photographs,null,5/12/2011,UK,1
4371772,Andres Serrano,2010,Paintings,"19,904",3/8/2011,UK,1
4376354,Andres Serrano,1991,Photographs,"8,134",5/13/2011,UK,1
4377693,Andres Serrano,1990,Photographs,null,5/19/2011,Hong Kong,1
4380493,Andres Serrano,1990,Photographs,"21,052",4/8/2011,UK,1
4383345,Andres Serrano,1987,Photographs,"64,381",4/9/2011,UK,1
4383346,Andres Serrano,1990,Photographs,"21,052",4/9/2011,UK,1
4383347,Andres Serrano,1990,Photographs,"8,612",4/9/2011,UK,1
4383366,Andres Serrano,1996,Photographs,"28,707",4/9/2011,UK,1
4385538,Andres Serrano,1989,Photographs,null,4/8/2011,UK,1
4395749,Andres Serrano,1998,Photographs,null,1/6/2011,USA,1
4419715,Andres Serrano,1998,Photographs,"2,978",10/22/2011,Belgium,1
4448794,Andres Serrano,2005,Photographs,null,11/16/2011,Sweden,1
4449157,Andres Serrano,1987,Prints,"4,785",11/6/2011,UK,1
4450308,Andres Serrano,1990,Photographs,"6,578",11/12/2011,France,1
4450309,Andres Serrano,1990,Photographs,null,11/12/2011,France,1
4452042,Andres Serrano,1987,Photographs,"240,758",11/9/2011,UK,1
4467295,Andres Serrano,1991,Photographs,"12,356",11/26/2011,Germany,1
4467297,Andres Serrano,1992,Photographs,"17,299",11/26/2011,Germany,1
4494908,Andres Serrano,1991,Photographs,"9,225",12/2/2011,USA,1
4552958,Andres Serrano,1996,Photographs,null,3/9/2012,UK,1
4566399,Andres Serrano,2000,Photographs,"6,563",3/8/2012,UK,1
4568637,Andres Serrano,1986,Photographs,"10,313",4/4/2012,UK,1
4589498,Andres Serrano,1984,Photographs,"13,126",5/9/2012,UK,1
4589499,Andres Serrano,1990,Photographs,"4,500",5/9/2012,UK,1
4597479,Andres Serrano,1990,Photographs,null,3/31/2012,France,1
4598803,Andres Serrano,1990,Photographs,null,4/3/2012,UK,1
4606607,Andres Serrano,1990,Photographs,"21,096",5/10/2012,UK,1
4606626,Andres Serrano,1989,Photographs,"23,439",5/10/2012,UK,1
4615483,Andres Serrano,1978,Photographs,"4,773",5/15/2012,Netherlands,1
4616422,Andres Serrano,1990,Photographs,null,5/17/2012,Hong Kong,1
4624643,Andres Serrano,1991,Photographs,"3,750",6/8/2012,UK,1
4628933,Andres Serrano,1991,Photographs,"11,323",5/30/2012,Germany,1
4628934,Andres Serrano,1988,Photographs,null,5/30/2012,Germany,1
4644658,Andres Serrano,1994,Photographs,"4,885",6/7/2012,France,1
4650049,Andres Serrano,1984,Photographs,null,5/22/2012,Hong Kong,1
4655080,Andres Serrano,1984,Photographs,"12,189",7/16/2012,UK,1
4655081,Andres Serrano,1992,Photographs,"7,969",7/16/2012,UK,1
4655082,Andres Serrano,1994,Photographs,"6,094",7/16/2012,UK,1
4669327,Andres Serrano,2007,Photographs,"7,090",6/18/2012,France,1
4702002,Andres Serrano,1996,Photographs,"9,071",9/12/2012,Hong Kong,1
4703669,Andres Serrano,1985,Photographs,"15,924",12/1/2006,USA,1
4717732,Andres Serrano,1990,Photographs,null,9/20/2012,UK,1
4737303,Andres Serrano,1987,Photographs,null,10/2/2012,UK,1
4740946,Andres Serrano,1990,Photographs,"16,876",10/3/2012,UK,1
4741631,Andres Serrano,1989,Photographs,null,10/4/2012,UK,1
4743594,Andres Serrano,1998,Photographs,null,2/22/2012,USA,1
4752325,Andres Serrano,1990,Photographs,"24,115",10/12/2012,Hong Kong,1
4755647,Andres Serrano,2001,Photographs,null,10/13/2012,Hong Kong,1
4771045,Andres Serrano,1992,Photographs,null,10/20/2012,France,1
4771046,Andres Serrano,1992,Photographs,null,10/20/2012,France,1
4774743,Andres Serrano,1990,Photographs,null,10/27/2012,Belgium,1
4775517,Andres Serrano,1990,Photographs,null,11/16/2012,UK,1
4780313,Andres Serrano,1990,Photographs,"60,380",11/15/2012,UK,1
4795704,Andres Serrano,1996,Photographs,"11,672",12/4/2012,France,1
4805612,Andres Serrano,1992,Photographs,null,11/28/2012,Germany,1
4805613,Andres Serrano,1991,Photographs,null,11/28/2012,Germany,1
4843088,Andres Serrano,1988,Photographs,null,2/13/2013,Hong Kong,1
4875519,Andres Serrano,1990,Photographs,"33,071",11/13/2001,UK,1
4875525,Andres Serrano,1987,Photographs,null,11/13/2001,UK,1
4907369,Andres Serrano,1987,Photographs,"19,716",4/17/2013,Hong Kong,1
4957224,Andres Serrano,1991,Photographs,null,5/15/2013,UK,1
4959340,Andres Serrano,1992,Photographs,"4,743",5/22/2013,USA,1
4984968,Andres Serrano,1990,Photographs,"6,782",5/14/2013,Sweden,1
5086400,Andres Serrano,1996,Photographs,null,9/30/2013,UK,1
5134219,Andres Serrano,1998,Photographs,null,11/28/2013,Austria,1
